"collection","n_t","trial","actual","KD","ML","MSQD","RES","SHw","SHwo"
"adhoc6",30,981,0.645791,0.680119,0.681543,0.675037,0.695763,0.684109,0.582602
"adhoc6",40,981,0.705051,0.764551,0.769185,0.763127,0.777476,0.801789,0.767712
"adhoc6",50,981,0.823569,0.793041,0.794423,0.792894,0.801727,0.840027,0.81599
"adhoc6",60,981,0.897643,0.814215,0.81659,0.815017,0.822015,0.872186,0.857744
"adhoc6",70,981,0.86532,0.829391,0.832456,0.830622,0.836158,0.878728,0.86466
"adhoc6",80,981,0.854545,0.81404,0.817278,0.815881,0.821246,0.862609,0.8516
"adhoc6",90,981,0.907071,0.827965,0.829832,0.830825,0.832854,0.8766,0.864409
"adhoc6",100,981,0.815488,0.844793,0.846823,0.846738,0.849201,0.901184,0.891112
"adhoc6",10,982,0.461279,0.628935,0.613492,0.587769,0.657281,0.660904,0.317319
"adhoc6",20,982,0.699663,0.734528,0.733232,0.72018,0.753354,0.773629,0.688888
"adhoc6",30,982,0.823569,0.756372,0.75892,0.749738,0.771461,0.799073,0.749733
"adhoc6",40,982,0.823569,0.794152,0.796587,0.79156,0.804939,0.849891,0.82154
"adhoc6",50,982,0.714478,0.788782,0.791451,0.787505,0.797797,0.831903,0.813952
"adhoc6",60,982,0.796633,0.805345,0.810026,0.806428,0.815149,0.863334,0.841296
"adhoc6",70,982,0.828956,0.798668,0.800968,0.801602,0.806129,0.839498,0.833372
"adhoc6",80,982,0.820875,0.827498,0.83004,0.829504,0.833154,0.878484,0.864745
"adhoc6",90,982,0.845118,0.823802,0.825618,0.82566,0.829422,0.880038,0.869968
"adhoc6",100,982,0.826263,0.857009,0.858602,0.858709,0.861011,0.910657,0.900511
"adhoc6",10,983,0.555556,0.600422,0.590887,0.563018,0.627731,0.58649,0.305716
"adhoc6",20,983,0.670034,0.671154,0.671009,0.659176,0.690636,0.690683,0.534273
"adhoc6",30,983,0.767003,0.717277,0.719122,0.7095,0.732746,0.748996,0.674202
"adhoc6",40,983,0.606734,0.739191,0.744056,0.738367,0.753313,0.779005,0.725561
"adhoc6",50,983,0.628283,0.76727,0.771444,0.769139,0.778854,0.789186,0.768031
"adhoc6",60,983,0.815488,0.790469,0.792062,0.791573,0.798341,0.846932,0.823051
"adhoc6",70,983,0.851852,0.824259,0.825273,0.826957,0.829471,0.872554,0.860381
"adhoc6",80,983,0.818182,0.831541,0.834051,0.833553,0.838236,0.880653,0.870329
"adhoc6",90,983,0.796633,0.847644,0.849852,0.849208,0.852545,0.898895,0.889877
"adhoc6",100,983,0.785859,0.837437,0.840579,0.839952,0.843333,0.890202,0.881367
"adhoc6",10,984,0.668687,0.671685,0.662006,0.633563,0.70249,0.671064,0.534677
"adhoc6",20,984,0.733333,0.702809,0.698174,0.692808,0.719379,0.690367,0.58148
"adhoc6",30,984,0.548822,0.751574,0.750093,0.745408,0.761626,0.782403,0.727211
"adhoc6",40,984,0.872054,0.779065,0.780738,0.776524,0.790015,0.825122,0.794316
"adhoc6",50,984,0.853199,0.786364,0.78939,0.786246,0.796935,0.833001,0.799112
"adhoc6",60,984,0.886869,0.808199,0.809458,0.807041,0.815704,0.858979,0.850232
"adhoc6",70,984,0.788552,0.811907,0.813631,0.813852,0.818576,0.85553,0.839264
"adhoc6",80,984,0.853199,0.834489,0.836771,0.836347,0.84009,0.887008,0.872128
"adhoc6",90,984,0.839731,0.832956,0.835481,0.835721,0.838308,0.880507,0.866767
"adhoc6",100,984,0.832997,0.847561,0.850493,0.850778,0.853231,0.898208,0.896694
"adhoc6",10,985,0.375084,0.582593,0.567795,0.5399,0.6099,0.410967,0.225278
"adhoc6",20,985,0.644444,0.710444,0.702712,0.698196,0.726251,0.765392,0.617117
"adhoc6",30,985,0.744108,0.7327,0.7319,0.727642,0.745468,0.752525,0.702489
"adhoc6",40,985,0.779125,0.729965,0.731838,0.728643,0.742727,0.761652,0.686896
"adhoc6",50,985,0.823569,0.79564,0.796473,0.794089,0.802532,0.85012,0.816453
"adhoc6",60,985,0.838384,0.78358,0.785024,0.784704,0.791446,0.836672,0.799357
"adhoc6",70,985,0.785859,0.782314,0.783095,0.785193,0.78781,0.820917,0.791222
"adhoc6",80,985,0.850505,0.837826,0.840146,0.840852,0.842848,0.878703,0.879651
"adhoc6",90,985,0.746801,0.841387,0.842167,0.844647,0.845569,0.897604,0.887129
"adhoc6",100,985,0.890909,0.860039,0.861986,0.862401,0.864465,0.912201,0.906137
"adhoc6",10,986,0.512458,0.664443,0.639356,0.620853,0.688498,0.679803,0.497193
"adhoc6",20,986,0.675421,0.681589,0.68085,0.667924,0.702058,0.691551,0.581211
"adhoc6",30,986,0.762963,0.777949,0.779708,0.774318,0.790838,0.831134,0.780282
"adhoc6",40,986,0.799327,0.796747,0.801492,0.796323,0.809655,0.852912,0.82864
"adhoc6",50,986,0.796633,0.776077,0.775636,0.77533,0.782496,0.814454,0.765943
"adhoc6",60,986,0.83569,0.801657,0.803724,0.80327,0.809099,0.855154,0.830871
"adhoc6",70,986,0.705051,0.819995,0.822525,0.821602,0.827479,0.870055,0.867353
"adhoc6",80,986,0.83569,0.816428,0.818978,0.818907,0.822931,0.860494,0.855944
"adhoc6",90,986,0.832997,0.843776,0.845507,0.847055,0.848443,0.887288,0.890932
"adhoc6",100,986,0.753535,0.855535,0.856468,0.857313,0.859348,0.911089,0.90041
"adhoc6",10,987,0.529966,0.697599,0.686777,0.656341,0.730287,0.744031,0.653226
"adhoc6",20,987,0.688889,0.758264,0.753868,0.74415,0.774749,0.797263,0.749824
"adhoc6",30,987,0.772391,0.712321,0.711189,0.707784,0.726325,0.740533,0.658205
"adhoc6",40,987,0.76431,0.718629,0.719461,0.71664,0.729227,0.76276,0.66404
"adhoc6",50,987,0.866667,0.827393,0.82952,0.828219,0.835205,0.887037,0.87169
"adhoc6",60,987,0.800673,0.801231,0.804013,0.801899,0.808439,0.84928,0.824244
"adhoc6",70,987,0.857239,0.832327,0.833926,0.833744,0.838974,0.874631,0.875762
"adhoc6",80,987,0.86936,0.840531,0.842126,0.842895,0.846388,0.889913,0.878101
"adhoc6",90,987,0.820875,0.845903,0.84804,0.848358,0.850848,0.896967,0.885431
"adhoc6",100,987,0.834343,0.824519,0.827976,0.828593,0.830077,0.883841,0.872703
"adhoc6",10,988,0.610774,0.597436,0.589049,0.559985,0.631741,0.496084,0.26861
"adhoc6",20,988,0.57037,0.705961,0.700159,0.690424,0.722979,0.70815,0.645611
"adhoc6",30,988,0.714478,0.770789,0.769209,0.763289,0.783383,0.807721,0.784593
"adhoc6",40,988,0.717172,0.752159,0.75555,0.751956,0.763989,0.780001,0.738869
"adhoc6",50,988,0.771044,0.790963,0.792992,0.790521,0.800275,0.838756,0.819385
"adhoc6",60,988,0.853199,0.816273,0.819287,0.817139,0.824057,0.8689,0.851988
"adhoc6",70,988,0.849158,0.81484,0.819059,0.816815,0.823405,0.867795,0.85425
"adhoc6",80,988,0.711785,0.836077,0.839584,0.83776,0.843278,0.888147,0.882066
"adhoc6",90,988,0.863973,0.848341,0.851755,0.851279,0.854528,0.899541,0.895846
"adhoc6",100,988,0.837037,0.837422,0.840707,0.840259,0.843424,0.891553,0.881906
"adhoc6",10,989,0.575758,0.749222,0.724515,0.707453,0.768578,0.701227,0.633768
"adhoc6",20,989,0.761616,0.767828,0.768161,0.75597,0.785496,0.807777,0.763873
"adhoc6",30,989,0.723906,0.764147,0.766429,0.759037,0.778031,0.791184,0.754493
"adhoc6",40,989,0.647138,0.769172,0.772751,0.767697,0.780859,0.824254,0.786823
"adhoc6",50,989,0.773737,0.775557,0.777993,0.776185,0.78451,0.823206,0.790578
"adhoc6",60,989,0.845118,0.799961,0.802813,0.802575,0.809374,0.847074,0.829756
"adhoc6",70,989,0.748148,0.809767,0.814305,0.811426,0.818667,0.86637,0.855876
"adhoc6",80,989,0.787205,0.824529,0.825483,0.825912,0.828718,0.88069,0.867044
"adhoc6",90,989,0.870707,0.846808,0.849744,0.849592,0.852279,0.902774,0.895099
"adhoc6",100,989,0.880135,0.847048,0.850554,0.85016,0.853304,0.898554,0.889482
"adhoc6",10,990,0.624242,0.619084,0.614213,0.582734,0.655887,0.622144,0.482688
"adhoc6",20,990,0.558249,0.763324,0.768651,0.754639,0.785749,0.799994,0.769017
"adhoc6",30,990,0.754882,0.743347,0.747985,0.738966,0.760357,0.773892,0.735084
"adhoc6",40,990,0.862626,0.797619,0.798937,0.793944,0.807122,0.853299,0.822324
"adhoc6",50,990,0.73468,0.771067,0.773484,0.770555,0.78018,0.809737,0.76965
"adhoc6",60,990,0.851852,0.801232,0.804468,0.803002,0.810432,0.845283,0.834862
"adhoc6",70,990,0.791246,0.818976,0.820754,0.820806,0.824989,0.865847,0.857736
"adhoc6",80,990,0.748148,0.852815,0.853641,0.853503,0.857689,0.902115,0.898667
"adhoc6",90,990,0.868013,0.857192,0.858967,0.858764,0.86186,0.916674,0.901767
"adhoc6",100,990,0.820875,0.835302,0.837711,0.837695,0.840707,0.890377,0.875985
"adhoc6",10,991,0.649832,0.643716,0.633209,0.60556,0.672712,0.676654,0.45535
"adhoc6",20,991,0.605387,0.674824,0.677081,0.662683,0.695601,0.704917,0.567878
"adhoc6",30,991,0.664646,0.694179,0.699776,0.690708,0.712213,0.706077,0.591689
"adhoc6",40,991,0.748148,0.776603,0.779516,0.776318,0.788784,0.831463,0.791408
"adhoc6",50,991,0.812795,0.771193,0.772668,0.772856,0.779282,0.804302,0.769167
"adhoc6",60,991,0.803367,0.788494,0.79249,0.789535,0.798306,0.838331,0.812666
"adhoc6",70,991,0.729293,0.817488,0.820334,0.818972,0.82428,0.869555,0.85284
"adhoc6",80,991,0.73468,0.851191,0.852266,0.853949,0.856489,0.899039,0.898054
"adhoc6",90,991,0.726599,0.810291,0.812123,0.813118,0.8155,0.86379,0.841082
"adhoc6",100,991,0.795286,0.846725,0.849307,0.849022,0.851867,0.894931,0.893415
"adhoc6",10,992,0.520539,0.705976,0.690035,0.661497,0.738073,0.771122,0.642172
"adhoc6",20,992,0.626936,0.698308,0.696983,0.68444,0.71637,0.740731,0.603414
"adhoc6",30,992,0.702357,0.708304,0.706534,0.703793,0.720719,0.705851,0.627235
"adhoc6",40,992,0.837037,0.776722,0.775767,0.772821,0.785659,0.820208,0.790179
"adhoc6",50,992,0.776431,0.804531,0.804749,0.804022,0.810645,0.852256,0.83484
"adhoc6",60,992,0.806061,0.796527,0.799377,0.798581,0.804496,0.845162,0.823572
"adhoc6",70,992,0.795286,0.82051,0.822719,0.822768,0.82734,0.864686,0.8519
"adhoc6",80,992,0.859933,0.822011,0.822388,0.823436,0.826046,0.87414,0.852803
"adhoc6",90,992,0.780471,0.844881,0.846598,0.84721,0.849698,0.882671,0.885888
"adhoc6",100,992,0.868013,0.842637,0.845905,0.846777,0.848166,0.891737,0.889766
"adhoc6",10,993,0.748148,0.713021,0.689895,0.671909,0.735032,0.724159,0.559234
"adhoc6",20,993,0.80202,0.742733,0.737874,0.728792,0.758255,0.768699,0.732738
"adhoc6",30,993,0.66734,0.737681,0.737723,0.731446,0.750389,0.778165,0.71003
"adhoc6",40,993,0.810101,0.792117,0.797124,0.794321,0.805212,0.838536,0.822519
"adhoc6",50,993,0.893603,0.80167,0.801939,0.800668,0.809395,0.851226,0.824067
"adhoc6",60,993,0.799327,0.795999,0.795658,0.796668,0.802155,0.828409,0.828559
"adhoc6",70,993,0.830303,0.829853,0.83301,0.831662,0.83731,0.877803,0.87088
"adhoc6",80,993,0.780471,0.86157,0.86313,0.862683,0.866318,0.910315,0.915946
"adhoc6",90,993,0.900337,0.843073,0.84538,0.845037,0.848378,0.900463,0.887534
"adhoc6",100,993,0.842424,0.838866,0.840672,0.841865,0.84436,0.886466,0.88306
"adhoc6",10,994,0.524579,0.669414,0.659807,0.630967,0.703693,0.720295,0.503473
"adhoc6",20,994,0.748148,0.700286,0.700928,0.688618,0.720302,0.710441,0.581281
"adhoc6",30,994,0.680808,0.728866,0.730482,0.723523,0.743125,0.760299,0.701575
"adhoc6",40,994,0.765657,0.769728,0.771046,0.765627,0.779542,0.81135,0.774355
"adhoc6",50,994,0.784512,0.792339,0.791033,0.791773,0.798708,0.827108,0.809082
"adhoc6",60,994,0.791246,0.796194,0.799921,0.79722,0.805211,0.843149,0.822247
"adhoc6",70,994,0.789899,0.807873,0.810952,0.809701,0.815725,0.860187,0.843043
"adhoc6",80,994,0.679461,0.835802,0.83919,0.838438,0.8423,0.889136,0.87973
"adhoc6",90,994,0.847811,0.827918,0.829292,0.829845,0.832448,0.882788,0.869135
"adhoc6",100,994,0.868013,0.838432,0.841555,0.84157,0.844529,0.889344,0.890921
"adhoc6",10,995,0.556902,0.692809,0.687933,0.658024,0.725398,0.724669,0.580108
"adhoc6",20,995,0.617508,0.697515,0.696949,0.683465,0.716692,0.710269,0.64038
"adhoc6",30,995,0.811448,0.775034,0.7782,0.770562,0.790148,0.82002,0.797677
"adhoc6",40,995,0.760269,0.785122,0.783964,0.782523,0.793378,0.840667,0.800408
"adhoc6",50,995,0.855892,0.781838,0.785049,0.784426,0.792245,0.828721,0.800285
"adhoc6",60,995,0.819529,0.81496,0.817909,0.816425,0.822718,0.874018,0.855399
"adhoc6",70,995,0.86532,0.823153,0.826072,0.825122,0.830073,0.873053,0.861659
"adhoc6",80,995,0.846465,0.814489,0.815784,0.816883,0.819661,0.864786,0.852981
"adhoc6",90,995,0.886869,0.853565,0.854484,0.854959,0.857565,0.90691,0.898709
"adhoc6",100,995,0.877441,0.83515,0.837179,0.838622,0.839692,0.893063,0.880175
"adhoc6",10,996,0.437037,0.618838,0.61103,0.583149,0.64821,0.616842,0.361
"adhoc6",20,996,0.682155,0.772042,0.770126,0.759614,0.790403,0.816805,0.783634
"adhoc6",30,996,0.758923,0.757065,0.760551,0.752812,0.771966,0.803636,0.770209
"adhoc6",40,996,0.76431,0.790882,0.792062,0.789483,0.800937,0.832079,0.813174
"adhoc6",50,996,0.776431,0.822457,0.824247,0.822849,0.829921,0.878736,0.854203
"adhoc6",60,996,0.791246,0.8133,0.81325,0.813473,0.819046,0.864383,0.852314
"adhoc6",70,996,0.754882,0.82153,0.823065,0.822959,0.827688,0.87294,0.858003
"adhoc6",80,996,0.814141,0.861418,0.862414,0.862748,0.866075,0.912494,0.904011
"adhoc6",90,996,0.80202,0.838606,0.841235,0.840406,0.843822,0.887897,0.883315
"adhoc6",100,996,0.876094,0.849798,0.850475,0.852074,0.852679,0.902437,0.892953
"adhoc6",10,997,0.609428,0.595444,0.589572,0.55885,0.629301,0.62041,0.279193
"adhoc6",20,997,0.63771,0.733376,0.727969,0.715166,0.747444,0.750906,0.680698
"adhoc6",30,997,0.481481,0.709801,0.711502,0.702603,0.72513,0.752969,0.672989
"adhoc6",40,997,0.761616,0.779671,0.783919,0.778709,0.792585,0.82355,0.81261
"adhoc6",50,997,0.851852,0.785079,0.784885,0.78505,0.79266,0.828088,0.807683
"adhoc6",60,997,0.814141,0.779459,0.782596,0.780128,0.788034,0.830319,0.791514
"adhoc6",70,997,0.738721,0.80977,0.812127,0.81213,0.815849,0.865907,0.848508
"adhoc6",80,997,0.845118,0.843984,0.844777,0.846643,0.84793,0.890175,0.886807
"adhoc6",90,997,0.815488,0.832389,0.834586,0.835157,0.837815,0.885258,0.874984
"adhoc6",100,997,0.866667,0.839076,0.840286,0.841858,0.842914,0.889918,0.882945
"adhoc6",10,998,0.461279,0.673201,0.659073,0.635122,0.700109,0.708504,0.503249
"adhoc6",20,998,0.788552,0.719265,0.718035,0.705737,0.739538,0.747472,0.682862
"adhoc6",30,998,0.733333,0.721063,0.720042,0.716504,0.73252,0.754504,0.675291
"adhoc6",40,998,0.691582,0.798861,0.802185,0.79772,0.809888,0.854294,0.820728
"adhoc6",50,998,0.868013,0.809577,0.81173,0.809842,0.81955,0.84487,0.842151
"adhoc6",60,998,0.767003,0.787006,0.790347,0.788714,0.796066,0.83271,0.816659
"adhoc6",70,998,0.727946,0.833815,0.836072,0.836037,0.83998,0.884902,0.868314
"adhoc6",80,998,0.815488,0.818622,0.821039,0.819706,0.825426,0.864193,0.851301
"adhoc6",90,998,0.814141,0.860387,0.862727,0.862308,0.865822,0.91595,0.915863
"adhoc6",100,998,0.886869,0.843747,0.845882,0.846504,0.849142,0.888185,0.887533
"adhoc6",10,999,0.676768,0.701713,0.687275,0.658418,0.730156,0.696379,0.632865
"adhoc6",20,999,0.73064,0.724114,0.721407,0.710173,0.742544,0.730202,0.668618
"adhoc6",30,999,0.709091,0.742244,0.74295,0.736456,0.755845,0.784732,0.733967
"adhoc6",40,999,0.746801,0.789811,0.790845,0.786543,0.798919,0.833132,0.812008
"adhoc6",50,999,0.843771,0.803375,0.804628,0.80383,0.811273,0.862229,0.834271
"adhoc6",60,999,0.850505,0.78837,0.790489,0.789037,0.796548,0.841801,0.817734
"adhoc6",70,999,0.795286,0.791045,0.793461,0.794654,0.797962,0.834244,0.814738
"adhoc6",80,999,0.839731,0.820078,0.822363,0.821456,0.827425,0.866019,0.862427
"adhoc6",90,999,0.796633,0.8351,0.835461,0.836904,0.839129,0.88967,0.8714
"adhoc6",100,999,0.83569,0.841713,0.842973,0.844248,0.845083,0.896927,0.881186
"adhoc6",10,1000,0.523232,0.637972,0.624319,0.597165,0.664465,0.706585,0.37951
"adhoc6",20,1000,0.79798,0.715319,0.714866,0.700287,0.734937,0.71697,0.664602
"adhoc6",30,1000,0.820875,0.780253,0.781393,0.77574,0.793036,0.821323,0.790737
"adhoc6",40,1000,0.803367,0.764719,0.766077,0.762954,0.775279,0.804037,0.76818
"adhoc6",50,1000,0.749495,0.789565,0.789966,0.792074,0.797919,0.82545,0.801445
"adhoc6",60,1000,0.876094,0.818559,0.820922,0.819273,0.82524,0.873601,0.854489
"adhoc6",70,1000,0.849158,0.83047,0.833124,0.831124,0.837525,0.876881,0.876083
"adhoc6",80,1000,0.880135,0.829542,0.830993,0.830937,0.83517,0.884341,0.872283
"adhoc6",90,1000,0.79798,0.819744,0.821305,0.822083,0.824665,0.871974,0.850449
"adhoc6",100,1000,0.841077,0.856001,0.858692,0.858529,0.860986,0.906355,0.90283
"adhoc7",10,1,0.489405,0.644311,0.633432,0.601657,0.679445,0.641818,0.521395
"adhoc7",20,1,0.79836,0.715276,0.720273,0.702715,0.739612,0.759578,0.684476
"adhoc7",30,1,0.814081,0.745716,0.74849,0.739198,0.760738,0.779809,0.747813
"adhoc7",40,1,0.846206,0.825377,0.828404,0.822442,0.83589,0.881963,0.874821
"adhoc7",50,1,0.818865,0.82989,0.833504,0.829262,0.838675,0.881416,0.879334
"adhoc7",60,1,0.77717,0.818278,0.824259,0.819307,0.829044,0.871951,0.866017
"adhoc7",70,1,0.859877,0.855526,0.859003,0.856567,0.862221,0.906595,0.908864
"adhoc7",80,1,0.881066,0.872567,0.875524,0.873974,0.878174,0.927016,0.919662
"adhoc7",90,1,0.844839,0.880258,0.885009,0.882468,0.887024,0.932974,0.931031
"adhoc7",100,1,0.868763,0.849883,0.854093,0.852056,0.856565,0.908962,0.899904
"adhoc7",10,2,0.476418,0.582863,0.566094,0.538334,0.613464,0.542523,0.287172
"adhoc7",20,2,0.796309,0.768954,0.770993,0.757419,0.787668,0.808731,0.766687
"adhoc7",30,2,0.760766,0.764093,0.768585,0.759947,0.780664,0.821312,0.77592
"adhoc7",40,2,0.791524,0.798368,0.801068,0.795844,0.809589,0.841566,0.830943
"adhoc7",50,2,0.793575,0.841327,0.845204,0.841368,0.850071,0.89937,0.893816
"adhoc7",60,2,0.867396,0.832238,0.835695,0.832283,0.839809,0.892259,0.879982
"adhoc7",70,2,0.870813,0.861167,0.864857,0.862427,0.868061,0.909813,0.910677
"adhoc7",80,2,0.844839,0.853553,0.858684,0.855856,0.862151,0.906892,0.903088
"adhoc7",90,2,0.872864,0.866844,0.869846,0.86793,0.872535,0.918791,0.919457
"adhoc7",100,2,0.869446,0.884887,0.888079,0.886481,0.890006,0.939145,0.935176
"adhoc7",10,3,0.723855,0.712016,0.703254,0.674418,0.742013,0.738415,0.631176
"adhoc7",20,3,0.751196,0.764673,0.767664,0.752549,0.785766,0.815863,0.768197
"adhoc7",30,3,0.835954,0.815236,0.821439,0.812065,0.831102,0.874691,0.858473
"adhoc7",40,3,0.848257,0.792077,0.797892,0.790877,0.806045,0.84151,0.82328
"adhoc7",50,3,0.832536,0.844458,0.848902,0.844533,0.854361,0.901146,0.898783
"adhoc7",60,3,0.874915,0.840295,0.846422,0.842108,0.850643,0.900584,0.890559
"adhoc7",70,3,0.861244,0.828957,0.83451,0.83104,0.838106,0.886885,0.882052
"adhoc7",80,3,0.868079,0.848442,0.852224,0.849949,0.854953,0.899573,0.898097
"adhoc7",90,3,0.852358,0.86794,0.871387,0.869392,0.873723,0.921064,0.922654
"adhoc7",100,3,0.915926,0.879747,0.883093,0.881543,0.885147,0.932277,0.93036
"adhoc7",10,4,0.574163,0.675638,0.659345,0.63217,0.703883,0.715726,0.558326
"adhoc7",20,4,0.757348,0.727704,0.7334,0.716531,0.751431,0.766098,0.714254
"adhoc7",30,4,0.779904,0.773224,0.772659,0.766404,0.784476,0.801197,0.774745
"adhoc7",40,4,0.848941,0.835713,0.840953,0.834776,0.84726,0.895761,0.8862
"adhoc7",50,4,0.830485,0.837502,0.841478,0.837379,0.847037,0.892892,0.88813
"adhoc7",60,4,0.852358,0.84164,0.846583,0.842292,0.850856,0.897409,0.896997
"adhoc7",70,4,0.816131,0.884625,0.888054,0.885879,0.891148,0.930271,0.928766
"adhoc7",80,4,0.887902,0.858691,0.862295,0.859964,0.865413,0.911218,0.912055
"adhoc7",90,4,0.829802,0.864016,0.866249,0.865098,0.868874,0.919799,0.911862
"adhoc7",100,4,0.818182,0.869629,0.873225,0.871733,0.875139,0.924857,0.922088
"adhoc7",10,5,0.576897,0.650323,0.637412,0.607622,0.682479,0.590673,0.509475
"adhoc7",20,5,0.700615,0.699194,0.704133,0.687629,0.723088,0.718048,0.662293
"adhoc7",30,5,0.822283,0.782149,0.788499,0.777871,0.799897,0.833675,0.805475
"adhoc7",40,5,0.820232,0.788938,0.793335,0.786311,0.80082,0.842216,0.819536
"adhoc7",50,5,0.836637,0.825275,0.831074,0.825646,0.836756,0.881415,0.881127
"adhoc7",60,5,0.889952,0.835474,0.838046,0.834971,0.842736,0.894332,0.886052
"adhoc7",70,5,0.831852,0.841882,0.84548,0.842605,0.848997,0.895029,0.884593
"adhoc7",80,5,0.844156,0.846983,0.851367,0.848804,0.854347,0.897888,0.896558
"adhoc7",90,5,0.838688,0.861042,0.865455,0.863118,0.867551,0.916543,0.912583
"adhoc7",100,5,0.854409,0.874765,0.877811,0.876261,0.879586,0.930123,0.921713
"adhoc7",10,6,0.734792,0.682134,0.677322,0.644211,0.718934,0.725262,0.600832
"adhoc7",20,6,0.691046,0.76801,0.771508,0.757556,0.787263,0.836053,0.773107
"adhoc7",30,6,0.740943,0.748294,0.752879,0.742783,0.765552,0.779644,0.753026
"adhoc7",40,6,0.755297,0.79929,0.805056,0.797583,0.812865,0.854979,0.849883
"adhoc7",50,6,0.827751,0.828219,0.833859,0.828983,0.839502,0.883397,0.873964
"adhoc7",60,6,0.836637,0.848508,0.852221,0.848881,0.856096,0.904224,0.900967
"adhoc7",70,6,0.839371,0.847407,0.851183,0.8486,0.854893,0.90381,0.902257
"adhoc7",80,6,0.801777,0.872484,0.875656,0.873647,0.878398,0.924795,0.922734
"adhoc7",90,6,0.857826,0.855299,0.859269,0.857166,0.861692,0.905423,0.909302
"adhoc7",100,6,0.837321,0.88886,0.891123,0.889818,0.892743,0.939413,0.936925
"adhoc7",10,7,0.500342,0.685877,0.67352,0.646145,0.71675,0.729945,0.579409
"adhoc7",20,7,0.796992,0.774401,0.777295,0.763995,0.793597,0.802072,0.781265
"adhoc7",30,7,0.750513,0.790435,0.790111,0.783032,0.802461,0.842351,0.820554
"adhoc7",40,7,0.772386,0.787044,0.791831,0.784918,0.799292,0.843577,0.818794
"adhoc7",50,7,0.863978,0.841107,0.846839,0.841299,0.852047,0.89698,0.899475
"adhoc7",60,7,0.853042,0.829843,0.834071,0.831139,0.838521,0.890175,0.879003
"adhoc7",70,7,0.885851,0.860882,0.865022,0.862293,0.868064,0.916389,0.916997
"adhoc7",80,7,0.876965,0.86656,0.870566,0.868363,0.873285,0.921059,0.916068
"adhoc7",90,7,0.876965,0.866339,0.870435,0.868203,0.872887,0.921464,0.919568
"adhoc7",100,7,0.87013,0.871363,0.874993,0.873228,0.876676,0.929494,0.920462
"adhoc7",10,8,0.663705,0.660161,0.648036,0.617276,0.691618,0.694855,0.502157
"adhoc7",20,8,0.77512,0.796815,0.799513,0.786195,0.816115,0.837983,0.820346
"adhoc7",30,8,0.699932,0.773385,0.776696,0.768273,0.787548,0.809464,0.771733
"adhoc7",40,8,0.757348,0.7521,0.758742,0.751161,0.767956,0.79917,0.763093
"adhoc7",50,8,0.838688,0.819103,0.824274,0.818808,0.830049,0.873337,0.86447
"adhoc7",60,8,0.782638,0.821423,0.826321,0.822482,0.830155,0.882332,0.869892
