"collection","n_t","trial","actual","KD","ML","MSQD","RES","SHw","SHwo"
"adhoc8",100,464,0.817542,0.829267,0.833053,0.831288,0.836011,0.889316,0.887207
"adhoc8",10,465,0.384257,0.576796,0.568129,0.536167,0.613357,0.561113,0.446886
"adhoc8",20,465,0.78097,0.674952,0.674659,0.660122,0.694324,0.663565,0.628115
"adhoc8",30,465,0.763853,0.682356,0.684438,0.674678,0.698006,0.704691,0.67943
"adhoc8",40,465,0.679526,0.746565,0.751874,0.747302,0.760103,0.801994,0.772794
"adhoc8",50,465,0.793192,0.780017,0.783948,0.780205,0.790523,0.83288,0.821854
"adhoc8",60,465,0.790878,0.783173,0.789068,0.785859,0.794858,0.837118,0.839248
"adhoc8",70,465,0.80456,0.799446,0.803792,0.800484,0.807671,0.854472,0.857367
"adhoc8",80,465,0.849606,0.807818,0.813433,0.811082,0.816786,0.869042,0.857163
"adhoc8",90,465,0.776587,0.813905,0.818561,0.816669,0.822145,0.866375,0.876195
"adhoc8",100,465,0.83185,0.819566,0.822688,0.820316,0.825743,0.873625,0.875444
"adhoc8",10,466,0.492545,0.562236,0.555752,0.525918,0.595176,0.58994,0.417917
"adhoc8",20,466,0.60334,0.602734,0.605395,0.5876,0.625592,0.592657,0.541916
"adhoc8",30,466,0.668815,0.693088,0.704479,0.691471,0.715678,0.727124,0.703151
"adhoc8",40,466,0.743499,0.762578,0.769371,0.761907,0.777953,0.818405,0.815905
"adhoc8",50,466,0.727875,0.765271,0.771708,0.766588,0.77861,0.813219,0.815761
"adhoc8",60,466,0.761622,0.778349,0.785484,0.780972,0.79026,0.836748,0.834507
"adhoc8",70,466,0.793018,0.769604,0.775065,0.771537,0.77943,0.824609,0.817232
"adhoc8",80,466,0.851855,0.807145,0.811909,0.810634,0.815219,0.861768,0.859961
"adhoc8",90,466,0.835404,0.817502,0.823787,0.820891,0.826805,0.88212,0.882767
"adhoc8",100,466,0.84022,0.815639,0.821495,0.819582,0.824164,0.881773,0.877842
"adhoc8",10,467,0.442897,0.573127,0.571683,0.53792,0.612613,0.551845,0.437052
"adhoc8",20,467,0.723001,0.654017,0.657528,0.640747,0.678771,0.647178,0.625367
"adhoc8",30,467,0.676972,0.692827,0.704896,0.691386,0.716065,0.726908,0.720302
"adhoc8",40,467,0.700585,0.766173,0.772841,0.765864,0.781114,0.817994,0.813677
"adhoc8",50,467,0.81926,0.787893,0.794158,0.789184,0.800359,0.842671,0.835632
"adhoc8",60,467,0.808117,0.790912,0.798978,0.793774,0.803746,0.844242,0.849075
"adhoc8",70,467,0.806735,0.781148,0.785847,0.782985,0.789956,0.843131,0.82563
"adhoc8",80,467,0.789842,0.815682,0.821323,0.818328,0.824827,0.871358,0.873914
"adhoc8",90,467,0.794095,0.79156,0.797938,0.794968,0.800805,0.856425,0.844477
"adhoc8",100,467,0.767318,0.810888,0.815747,0.813612,0.817944,0.876046,0.868644
"adhoc8",10,468,0.432467,0.489087,0.489227,0.45616,0.52714,0.497637,0.278299
"adhoc8",20,468,0.671083,0.691405,0.687818,0.674085,0.709998,0.695959,0.658116
"adhoc8",30,468,0.695506,0.671297,0.677941,0.668164,0.691334,0.718784,0.683066
"adhoc8",40,468,0.724989,0.697629,0.702235,0.696555,0.710984,0.759335,0.712244
"adhoc8",50,468,0.709487,0.715306,0.722571,0.716637,0.728821,0.773359,0.732666
"adhoc8",60,468,0.7588,0.771855,0.779175,0.774479,0.784224,0.832163,0.82667
"adhoc8",70,468,0.783697,0.794134,0.802217,0.797909,0.806985,0.849197,0.847173
"adhoc8",80,468,0.78543,0.821651,0.826672,0.824547,0.829633,0.881706,0.87873
"adhoc8",90,468,0.759353,0.81234,0.818216,0.815331,0.821053,0.870608,0.871617
"adhoc8",100,468,0.871456,0.857084,0.85976,0.858777,0.862194,0.913827,0.915233
"adhoc8",10,469,0.540107,0.590697,0.58691,0.554064,0.627421,0.658566,0.495932
"adhoc8",20,469,0.703399,0.629639,0.637427,0.618938,0.658585,0.664193,0.589395
"adhoc8",30,469,0.674375,0.658982,0.667964,0.655326,0.680757,0.688332,0.639757
"adhoc8",40,469,0.736754,0.731622,0.739865,0.731836,0.749342,0.791556,0.769317
"adhoc8",50,469,0.807428,0.771538,0.778529,0.773214,0.784061,0.827624,0.825829
"adhoc8",60,469,0.832607,0.766762,0.77378,0.769823,0.779558,0.818787,0.821366
"adhoc8",70,469,0.768233,0.812126,0.816793,0.813455,0.820517,0.869067,0.863285
"adhoc8",80,469,0.800639,0.813358,0.820451,0.816945,0.823271,0.868147,0.872012
"adhoc8",90,469,0.861469,0.822908,0.827842,0.825835,0.830461,0.881358,0.884432
"adhoc8",100,469,0.833932,0.834238,0.839739,0.837775,0.842109,0.888618,0.895255
"adhoc8",10,470,0.578455,0.598029,0.595536,0.561584,0.63782,0.655973,0.508262
"adhoc8",20,470,0.731333,0.680536,0.688086,0.670076,0.706911,0.709207,0.686156
"adhoc8",30,470,0.724155,0.748031,0.753644,0.744606,0.765473,0.804652,0.794634
"adhoc8",40,470,0.763314,0.739533,0.749453,0.740711,0.757429,0.797707,0.767739
"adhoc8",50,470,0.796926,0.762424,0.768693,0.762755,0.77529,0.82302,0.816526
"adhoc8",60,470,0.836069,0.774393,0.782197,0.777229,0.78712,0.836283,0.824565
"adhoc8",70,470,0.807498,0.76755,0.774868,0.771101,0.779979,0.83005,0.814304
"adhoc8",80,470,0.808315,0.840041,0.845217,0.842236,0.84872,0.89795,0.89526
"adhoc8",90,470,0.790832,0.820314,0.825557,0.823468,0.828604,0.878915,0.87579
"adhoc8",100,470,0.8339,0.824903,0.830206,0.828046,0.832789,0.884424,0.887394
"adhoc8",10,471,0.431628,0.467029,0.46668,0.434308,0.505502,0.476651,0.143119
"adhoc8",20,471,0.730781,0.671005,0.677185,0.658516,0.697382,0.679844,0.668647
"adhoc8",30,471,0.705067,0.692123,0.699422,0.690204,0.710905,0.723116,0.682544
"adhoc8",40,471,0.714404,0.699721,0.703624,0.698226,0.713793,0.743991,0.703155
"adhoc8",50,471,0.729658,0.752734,0.757999,0.752289,0.765992,0.805005,0.799675
"adhoc8",60,471,0.797038,0.742346,0.752789,0.746901,0.758252,0.797683,0.79707
"adhoc8",70,471,0.78471,0.793287,0.799986,0.796959,0.803714,0.855531,0.84396
"adhoc8",80,471,0.795447,0.754908,0.761124,0.758119,0.764566,0.824536,0.793012
"adhoc8",90,471,0.734939,0.778565,0.784203,0.781776,0.787208,0.832972,0.826224
"adhoc8",100,471,0.806548,0.800334,0.805437,0.803206,0.808592,0.85936,0.848514
"adhoc8",10,472,0.573128,0.61624,0.608683,0.580346,0.647394,0.629746,0.453266
"adhoc8",20,472,0.737669,0.619577,0.626401,0.607383,0.647102,0.657548,0.559113
"adhoc8",30,472,0.543273,0.632341,0.64058,0.62947,0.653442,0.64775,0.594584
"adhoc8",40,472,0.750057,0.734638,0.742115,0.732745,0.751933,0.786827,0.782394
"adhoc8",50,472,0.681747,0.713584,0.721879,0.714837,0.728373,0.76793,0.735326
"adhoc8",60,472,0.765066,0.774167,0.780053,0.775771,0.786914,0.831603,0.827633
"adhoc8",70,472,0.859875,0.794309,0.799827,0.796802,0.804077,0.857159,0.845806
"adhoc8",80,472,0.825223,0.806106,0.811593,0.80887,0.81532,0.864386,0.862346
"adhoc8",90,472,0.811435,0.806973,0.811702,0.809568,0.814379,0.868752,0.863978
"adhoc8",100,472,0.795394,0.78456,0.790351,0.788267,0.793477,0.840224,0.833545
"adhoc8",10,473,0.446277,0.485628,0.478117,0.449516,0.517456,0.553232,0.196302
"adhoc8",20,473,0.650263,0.611381,0.620451,0.600568,0.641255,0.626966,0.551509
"adhoc8",30,473,0.745935,0.71494,0.723473,0.713861,0.734833,0.774721,0.732483
"adhoc8",40,473,0.739315,0.692184,0.70357,0.694635,0.711532,0.749323,0.705369
"adhoc8",50,473,0.758926,0.760117,0.767334,0.760968,0.773802,0.824353,0.813203
"adhoc8",60,473,0.775116,0.768329,0.776368,0.771028,0.781617,0.821038,0.816752
"adhoc8",70,473,0.793658,0.805869,0.813041,0.808731,0.817845,0.86651,0.863077
"adhoc8",80,473,0.83716,0.792558,0.799227,0.796389,0.803167,0.847605,0.83946
"adhoc8",90,473,0.796129,0.826187,0.83116,0.829007,0.834444,0.88379,0.884958
"adhoc8",100,473,0.870481,0.803488,0.809712,0.806807,0.812596,0.870415,0.855139
"adhoc8",10,474,0.436167,0.498789,0.496593,0.464522,0.535355,0.5131,0.323048
"adhoc8",20,474,0.660353,0.633535,0.640428,0.622596,0.660619,0.671052,0.59707
"adhoc8",30,474,0.680987,0.670988,0.680618,0.668702,0.693396,0.705232,0.657008
"adhoc8",40,474,0.688757,0.682697,0.688819,0.682197,0.698006,0.728991,0.693061
"adhoc8",50,474,0.746015,0.756837,0.76362,0.758525,0.770069,0.820372,0.801613
"adhoc8",60,474,0.777936,0.74563,0.752005,0.747519,0.758319,0.801672,0.783059
"adhoc8",70,474,0.787178,0.819149,0.823221,0.82111,0.827702,0.876519,0.878426
"adhoc8",80,474,0.82431,0.810718,0.816333,0.813995,0.819063,0.870904,0.866174
"adhoc8",90,474,0.844678,0.804518,0.810012,0.807886,0.813472,0.862398,0.864051
"adhoc8",100,474,0.792167,0.803631,0.808823,0.80694,0.811175,0.863325,0.861709
"adhoc8",10,475,0.423701,0.598241,0.592322,0.561639,0.633212,0.616624,0.514108
"adhoc8",20,475,0.523745,0.602445,0.60456,0.592332,0.623263,0.593796,0.482518
"adhoc8",30,475,0.679557,0.654748,0.661215,0.650431,0.673358,0.689127,0.633781
"adhoc8",40,475,0.739631,0.753272,0.761647,0.753332,0.770792,0.806345,0.793403
"adhoc8",50,475,0.768362,0.756579,0.760566,0.755444,0.7678,0.812316,0.801797
"adhoc8",60,475,0.816248,0.764914,0.770202,0.76611,0.775711,0.819277,0.803873
"adhoc8",70,475,0.698337,0.770151,0.778193,0.774457,0.783431,0.834395,0.824361
"adhoc8",80,475,0.743284,0.780409,0.787497,0.784271,0.791433,0.841036,0.837315
"adhoc8",90,475,0.816481,0.833784,0.838493,0.836298,0.841276,0.894748,0.887692
"adhoc8",100,475,0.831829,0.832653,0.836882,0.835289,0.839605,0.892149,0.891331
"adhoc8",10,476,0.509431,0.602272,0.59929,0.565686,0.641837,0.587372,0.474118
"adhoc8",20,476,0.535833,0.617694,0.623958,0.606542,0.643175,0.641273,0.557857
"adhoc8",30,476,0.786094,0.733172,0.739139,0.729843,0.75125,0.782045,0.749323
"adhoc8",40,476,0.679144,0.71831,0.722597,0.714784,0.731371,0.769194,0.752225
"adhoc8",50,476,0.782362,0.738494,0.744762,0.740612,0.751851,0.791967,0.763355
"adhoc8",60,476,0.752982,0.753774,0.759522,0.756096,0.766064,0.801678,0.784087
"adhoc8",70,476,0.783232,0.816585,0.823146,0.818961,0.826817,0.880411,0.870532
"adhoc8",80,476,0.795281,0.823637,0.829914,0.827501,0.832295,0.883274,0.886627
"adhoc8",90,476,0.772088,0.781362,0.787218,0.784807,0.790201,0.834594,0.829935
"adhoc8",100,476,0.80925,0.827903,0.83486,0.832344,0.837603,0.886312,0.886851
"adhoc8",10,477,0.367471,0.540696,0.53335,0.503818,0.575679,0.572669,0.355336
"adhoc8",20,477,0.605773,0.732123,0.738922,0.721933,0.75731,0.778062,0.747836
"adhoc8",30,477,0.702254,0.743063,0.746008,0.737335,0.757223,0.795447,0.767623
"adhoc8",40,477,0.681472,0.678784,0.68509,0.678315,0.693915,0.731603,0.643027
"adhoc8",50,477,0.72623,0.796192,0.801996,0.796314,0.808223,0.859639,0.855026
"adhoc8",60,477,0.731249,0.743731,0.751788,0.74686,0.757912,0.795199,0.791648
"adhoc8",70,477,0.796191,0.795814,0.800406,0.797873,0.803702,0.853169,0.847289
"adhoc8",80,477,0.769065,0.794133,0.79991,0.796159,0.803882,0.858298,0.849275
"adhoc8",90,477,0.792993,0.839739,0.844313,0.842618,0.847217,0.890431,0.897124
"adhoc8",100,477,0.835123,0.816968,0.819781,0.819199,0.822259,0.877268,0.875381
"adhoc8",10,478,0.627341,0.678208,0.671263,0.643447,0.708288,0.728913,0.639675
"adhoc8",20,478,0.645751,0.639223,0.649169,0.629443,0.670202,0.652851,0.6222
"adhoc8",30,478,0.652025,0.69241,0.703326,0.690359,0.716259,0.72484,0.698868
"adhoc8",40,478,0.740322,0.706904,0.714736,0.706699,0.72424,0.748029,0.731596
"adhoc8",50,478,0.644864,0.751417,0.761784,0.754446,0.768426,0.802743,0.80293
"adhoc8",60,478,0.72257,0.753525,0.760794,0.755698,0.766186,0.822315,0.80161
"adhoc8",70,478,0.800998,0.793133,0.798112,0.795602,0.803429,0.852724,0.85071
"adhoc8",80,478,0.76628,0.809523,0.814758,0.811976,0.818752,0.859972,0.861531
"adhoc8",90,478,0.772785,0.788263,0.795014,0.791556,0.797997,0.843444,0.835014
"adhoc8",100,478,0.836941,0.795667,0.802511,0.800064,0.805015,0.857036,0.854393
"adhoc8",10,479,0.479473,0.472565,0.468365,0.436883,0.506572,0.442463,0.188898
"adhoc8",20,479,0.698253,0.673277,0.679002,0.662042,0.698795,0.688539,0.664714
"adhoc8",30,479,0.636457,0.642861,0.656712,0.642562,0.669175,0.662606,0.624671
"adhoc8",40,479,0.72966,0.713292,0.7226,0.713574,0.731407,0.761137,0.730633
"adhoc8",50,479,0.693363,0.749542,0.75391,0.749995,0.759142,0.816471,0.764818
"adhoc8",60,479,0.773085,0.783456,0.790697,0.785646,0.795846,0.841442,0.843107
"adhoc8",70,479,0.824819,0.820768,0.826124,0.823093,0.830547,0.876887,0.874043
"adhoc8",80,479,0.851881,0.84565,0.850253,0.84787,0.853222,0.895849,0.905348
"adhoc8",90,479,0.844602,0.80079,0.805254,0.803386,0.807735,0.860617,0.854559
"adhoc8",100,479,0.800019,0.811879,0.817926,0.815439,0.820275,0.874447,0.867398
"adhoc8",10,480,0.5852,0.593871,0.589813,0.5591,0.630353,0.656519,0.499856
"adhoc8",20,480,0.703364,0.660161,0.665771,0.649001,0.687874,0.700073,0.6531
"adhoc8",30,480,0.726083,0.706885,0.712733,0.703045,0.72597,0.743388,0.719736
"adhoc8",40,480,0.754838,0.723964,0.732085,0.723906,0.740425,0.766751,0.752609
"adhoc8",50,480,0.808157,0.751384,0.760676,0.753513,0.767125,0.812823,0.800942
"adhoc8",60,480,0.803775,0.777781,0.784085,0.779241,0.788784,0.839189,0.826534
"adhoc8",70,480,0.816676,0.777635,0.783776,0.780429,0.78848,0.835063,0.834637
"adhoc8",80,480,0.791167,0.788081,0.79476,0.791751,0.799137,0.85295,0.838466
"adhoc8",90,480,0.807921,0.800902,0.806902,0.804189,0.810183,0.857729,0.852922
"adhoc8",100,480,0.862779,0.815337,0.820156,0.818717,0.822428,0.871474,0.870066
"adhoc8",10,481,0.571196,0.653289,0.645642,0.614931,0.68827,0.656521,0.606893
"adhoc8",20,481,0.722263,0.626693,0.627442,0.613963,0.648775,0.65071,0.55716
"adhoc8",30,481,0.735778,0.729248,0.736894,0.725772,0.74758,0.782435,0.75613
"adhoc8",40,481,0.748307,0.746832,0.755714,0.747744,0.76458,0.805279,0.791541
"adhoc8",50,481,0.858279,0.759186,0.767455,0.761299,0.773819,0.815882,0.817807
"adhoc8",60,481,0.752476,0.775855,0.781268,0.777132,0.785435,0.837954,0.8305
"adhoc8",70,481,0.81201,0.767524,0.775481,0.770845,0.779703,0.832398,0.816529
"adhoc8",80,481,0.803532,0.810545,0.815807,0.812863,0.818564,0.866566,0.871294
"adhoc8",90,481,0.777691,0.808973,0.814545,0.811626,0.817481,0.865174,0.856201
"adhoc8",100,481,0.846197,0.827756,0.833727,0.831203,0.83596,0.887231,0.886809
"adhoc8",10,482,0.529946,0.615751,0.603073,0.575108,0.645013,0.597563,0.494279
"adhoc8",20,482,0.701969,0.682373,0.682379,0.669675,0.702042,0.683381,0.639484
"adhoc8",30,482,0.748516,0.669755,0.674439,0.664585,0.688379,0.70118,0.653814
"adhoc8",40,482,0.727198,0.748776,0.756717,0.749752,0.764684,0.80668,0.794206
"adhoc8",50,482,0.819848,0.764819,0.769477,0.765589,0.776162,0.823881,0.805887
"adhoc8",60,482,0.811128,0.776005,0.782635,0.778156,0.788287,0.832354,0.828359
"adhoc8",70,482,0.766353,0.814875,0.819948,0.817063,0.824049,0.872742,0.864191
"adhoc8",80,482,0.786848,0.820568,0.826189,0.823416,0.828889,0.886785,0.880005
"adhoc8",90,482,0.836774,0.83454,0.83878,0.836972,0.841867,0.895167,0.891151
"adhoc8",100,482,0.870255,0.813621,0.818355,0.816886,0.821008,0.870663,0.866216
"adhoc8",10,483,0.664837,0.644699,0.641981,0.610695,0.679753,0.655307,0.56668
"adhoc8",20,483,0.677702,0.633528,0.640578,0.62164,0.661836,0.630557,0.588342
"adhoc8",30,483,0.676475,0.745273,0.752277,0.741665,0.762948,0.799426,0.783711
"adhoc8",40,483,0.76745,0.78192,0.790896,0.783713,0.799008,0.835783,0.831065
"adhoc8",50,483,0.783015,0.758158,0.766912,0.760255,0.774004,0.805313,0.797574
"adhoc8",60,483,0.734685,0.816446,0.823467,0.819597,0.829049,0.873497,0.874322
"adhoc8",70,483,0.778162,0.793285,0.799526,0.796262,0.803701,0.856694,0.844092
"adhoc8",80,483,0.836453,0.791385,0.79724,0.794748,0.800337,0.856504,0.846163
"adhoc8",90,483,0.821576,0.817508,0.82238,0.820589,0.825736,0.874187,0.877585
"adhoc8",100,483,0.840012,0.831492,0.836178,0.834405,0.838605,0.889443,0.894254
"adhoc8",10,484,0.525383,0.609333,0.604734,0.572835,0.645307,0.653749,0.51385
"adhoc8",20,484,0.655596,0.692442,0.693736,0.678259,0.714249,0.723421,0.677164
"adhoc8",30,484,0.630535,0.687277,0.6942,0.685293,0.706852,0.732545,0.677794
"adhoc8",40,484,0.637789,0.730089,0.737888,0.73117,0.745287,0.792807,0.745742
"adhoc8",50,484,0.824469,0.751001,0.757438,0.752018,0.763601,0.803656,0.792892
"adhoc8",60,484,0.801209,0.80269,0.809952,0.805207,0.81583,0.868701,0.86573
"adhoc8",70,484,0.816563,0.796734,0.802129,0.799332,0.807114,0.857394,0.857016
"adhoc8",80,484,0.844801,0.782182,0.788631,0.785218,0.792562,0.836633,0.841245
"adhoc8",90,484,0.816648,0.806942,0.812072,0.809601,0.815351,0.867537,0.8614
"adhoc8",100,484,0.794861,0.845744,0.850039,0.848139,0.852315,0.896587,0.898684
"adhoc8",10,485,0.517846,0.648806,0.643094,0.612046,0.684002,0.709225,0.612315
"adhoc8",20,485,0.503158,0.593751,0.602379,0.582816,0.622972,0.622581,0.550049
"adhoc8",30,485,0.785208,0.71342,0.718543,0.708557,0.73144,0.76379,0.742616
"adhoc8",40,485,0.756941,0.728195,0.73617,0.728259,0.745659,0.773853,0.77248
"adhoc8",50,485,0.748277,0.82157,0.826797,0.822962,0.832197,0.88296,0.879712
"adhoc8",60,485,0.754176,0.74526,0.752818,0.748661,0.758549,0.800721,0.793019
"adhoc8",70,485,0.770396,0.784317,0.789983,0.787405,0.794487,0.841736,0.82471
"adhoc8",80,485,0.761412,0.808794,0.815098,0.812577,0.81835,0.875932,0.867775
"adhoc8",90,485,0.784064,0.838639,0.842973,0.841292,0.845418,0.893319,0.900873
"adhoc8",100,485,0.81451,0.816404,0.820838,0.819752,0.823867,0.871618,0.87128
"adhoc8",10,486,0.480035,0.667768,0.658769,0.631134,0.698638,0.695076,0.603592
"adhoc8",20,486,0.737307,0.741542,0.74636,0.731531,0.764046,0.783596,0.759598
"adhoc8",30,486,0.638282,0.678607,0.686866,0.67565,0.700815,0.711369,0.660071
"adhoc8",40,486,0.756324,0.738077,0.744802,0.73718,0.753449,0.793199,0.77274
"adhoc8",50,486,0.677496,0.746788,0.754269,0.748202,0.7618,0.793296,0.799133
"adhoc8",60,486,0.720783,0.758208,0.765677,0.761615,0.771308,0.817678,0.794888
"adhoc8",70,486,0.801544,0.780732,0.786555,0.783617,0.790325,0.849151,0.834758
"adhoc8",80,486,0.806706,0.789881,0.795864,0.793038,0.799126,0.851954,0.840169
"adhoc8",90,486,0.768987,0.800704,0.80742,0.804114,0.8106,0.860297,0.853128
"adhoc8",100,486,0.842238,0.821096,0.827616,0.825485,0.829631,0.88229,0.88172
"adhoc8",10,487,0.635083,0.671751,0.667352,0.638193,0.706886,0.696183,0.64169
"adhoc8",20,487,0.666641,0.69083,0.695532,0.680751,0.714747,0.745307,0.700351
"adhoc8",30,487,0.744652,0.699727,0.710227,0.698276,0.722731,0.734495,0.724993
"adhoc8",40,487,0.766652,0.767935,0.776231,0.768688,0.783918,0.828306,0.821081
"adhoc8",50,487,0.771666,0.76745,0.774272,0.768867,0.781084,0.81561,0.813996
"adhoc8",60,487,0.829554,0.77868,0.787952,0.782406,0.792362,0.840272,0.836951
"adhoc8",70,487,0.682673,0.773494,0.779686,0.775945,0.783218,0.840941,0.818294
"adhoc8",80,487,0.822816,0.810506,0.815426,0.81321,0.819444,0.86454,0.86702
"adhoc8",90,487,0.865795,0.819646,0.824582,0.823157,0.827948,0.881736,0.874768
"adhoc8",100,487,0.799076,0.840224,0.845075,0.843675,0.847569,0.898472,0.902298
"adhoc8",10,488,0.642763,0.589478,0.581876,0.553131,0.622101,0.625242,0.438993
"adhoc8",20,488,0.612296,0.695448,0.704379,0.685836,0.72344,0.732453,0.705559
"adhoc8",30,488,0.636644,0.640029,0.646038,0.636242,0.659671,0.663453,0.583302
"adhoc8",40,488,0.678423,0.686373,0.697492,0.687642,0.707349,0.738743,0.709402
"adhoc8",50,488,0.756032,0.716404,0.724188,0.718457,0.730557,0.766703,0.71275
"adhoc8",60,488,0.798602,0.766193,0.77413,0.769317,0.779391,0.827421,0.810607
"adhoc8",70,488,0.647047,0.756154,0.761825,0.757967,0.766045,0.815929,0.785478
"adhoc8",80,488,0.815314,0.788656,0.796769,0.792571,0.800133,0.840241,0.84501
"adhoc8",90,488,0.802331,0.800038,0.805233,0.802647,0.808486,0.857868,0.852699
"adhoc8",100,488,0.833116,0.82867,0.833315,0.831425,0.835664,0.888702,0.884751
"adhoc8",10,489,0.66602,0.603143,0.595773,0.564175,0.640306,0.64686,0.519153
"adhoc8",20,489,0.693156,0.59197,0.597552,0.578672,0.618275,0.614158,0.493701
"adhoc8",30,489,0.735252,0.676281,0.687992,0.674092,0.700757,0.708743,0.689835
"adhoc8",40,489,0.726656,0.746439,0.752629,0.745644,0.762083,0.796744,0.782225
"adhoc8",50,489,0.752602,0.74436,0.752656,0.746634,0.759287,0.802316,0.775513
"adhoc8",60,489,0.863372,0.798732,0.804694,0.800349,0.810223,0.85719,0.857434
"adhoc8",70,489,0.798435,0.780463,0.784792,0.7831,0.789363,0.837761,0.829024
"adhoc8",80,489,0.811515,0.807657,0.81187,0.810126,0.815743,0.869415,0.849105
"adhoc8",90,489,0.800746,0.783346,0.787608,0.785604,0.790089,0.84702,0.832142
"adhoc8",100,489,0.854356,0.816017,0.819292,0.817938,0.822044,0.871586,0.867715
"adhoc8",10,490,0.489832,0.649775,0.646758,0.61491,0.684258,0.728082,0.620098
"adhoc8",20,490,0.666795,0.645945,0.65021,0.633169,0.669808,0.665741,0.591316
"adhoc8",30,490,0.732961,0.76108,0.764627,0.756305,0.776435,0.79793,0.808349
"adhoc8",40,490,0.693951,0.73038,0.736878,0.72983,0.745367,0.776608,0.754688
"adhoc8",50,490,0.828985,0.799705,0.804788,0.800576,0.810255,0.856205,0.85556
"adhoc8",60,490,0.766052,0.797395,0.803081,0.799389,0.8083,0.855072,0.861643
"adhoc8",70,490,0.836688,0.793769,0.800173,0.796508,0.804191,0.856921,0.848365
"adhoc8",80,490,0.793404,0.818399,0.822446,0.820675,0.825489,0.880733,0.873615
"adhoc8",90,490,0.887845,0.811585,0.815654,0.813687,0.818898,0.865017,0.870407
"adhoc8",100,490,0.809074,0.816245,0.820714,0.818652,0.823546,0.868898,0.875152
"adhoc8",10,491,0.542412,0.627757,0.621692,0.591265,0.663597,0.675419,0.564725
"adhoc8",20,491,0.448652,0.571775,0.579922,0.559946,0.60041,0.596097,0.457554
"adhoc8",30,491,0.720614,0.653216,0.661811,0.649809,0.675523,0.684954,0.645122
"adhoc8",40,491,0.659812,0.757397,0.764547,0.757173,0.773149,0.810878,0.809948
"adhoc8",50,491,0.756155,0.767782,0.771859,0.768471,0.778715,0.81806,0.805202
"adhoc8",60,491,0.707021,0.752719,0.761638,0.756184,0.766846,0.815751,0.798618
"adhoc8",70,491,0.800632,0.784834,0.79006,0.786927,0.794514,0.850312,0.83475
"adhoc8",80,491,0.814865,0.811908,0.816789,0.814958,0.820584,0.864746,0.870941
"adhoc8",90,491,0.778219,0.794721,0.801022,0.798188,0.803785,0.859829,0.842378
"adhoc8",100,491,0.82165,0.804738,0.810169,0.808539,0.812781,0.869861,0.871165
"adhoc8",10,492,0.566844,0.541761,0.539207,0.506167,0.579278,0.532885,0.373173
"adhoc8",20,492,0.589439,0.628237,0.637059,0.617494,0.658616,0.647157,0.587739
"adhoc8",30,492,0.541917,0.697419,0.707549,0.694956,0.719014,0.754279,0.722668
"adhoc8",40,492,0.752729,0.713556,0.722619,0.713099,0.731161,0.76622,0.741521
"adhoc8",50,492,0.819874,0.769063,0.77515,0.770375,0.782612,0.829534,0.817171
"adhoc8",60,492,0.813815,0.745379,0.751178,0.747807,0.75709,0.791363,0.784557
"adhoc8",70,492,0.830471,0.769079,0.775134,0.770832,0.780297,0.829463,0.816063
"adhoc8",80,492,0.870145,0.811281,0.817723,0.814392,0.821451,0.874949,0.86688
"adhoc8",90,492,0.770428,0.795005,0.800452,0.797966,0.803631,0.854867,0.844853
"adhoc8",100,492,0.891979,0.81836,0.823725,0.822011,0.826414,0.871949,0.883549
"adhoc8",10,493,0.581632,0.506722,0.506414,0.474074,0.546095,0.44395,0.216015
"adhoc8",20,493,0.663892,0.663168,0.670172,0.651213,0.690883,0.661341,0.651145
"adhoc8",30,493,0.607089,0.645849,0.655157,0.642666,0.668518,0.684091,0.624693
"adhoc8",40,493,0.684883,0.7474,0.756392,0.747413,0.765006,0.802042,0.793002
"adhoc8",50,493,0.709226,0.723328,0.729943,0.724462,0.736234,0.781121,0.740002
"adhoc8",60,493,0.596352,0.756418,0.761901,0.757646,0.768094,0.812926,0.796502
"adhoc8",70,493,0.75816,0.786677,0.793547,0.78926,0.798358,0.850574,0.833344
"adhoc8",80,493,0.798292,0.812215,0.816248,0.81405,0.819491,0.868592,0.871151
"adhoc8",90,493,0.846442,0.825213,0.830327,0.828607,0.83357,0.881142,0.883337
"adhoc8",100,493,0.845041,0.825609,0.831317,0.830146,0.834401,0.882047,0.88343
"adhoc8",10,494,0.647716,0.655742,0.64407,0.615586,0.686772,0.682294,0.594973
"adhoc8",20,494,0.693753,0.67061,0.677698,0.659747,0.69774,0.684324,0.663938
"adhoc8",30,494,0.641002,0.648993,0.65591,0.643906,0.668436,0.677178,0.604898
"adhoc8",40,494,0.78888,0.766293,0.773178,0.765901,0.780566,0.828349,0.796329
"adhoc8",50,494,0.787929,0.75449,0.761526,0.756301,0.768689,0.803919,0.773289
"adhoc8",60,494,0.73897,0.774581,0.781863,0.776779,0.786993,0.834392,0.826472
"adhoc8",70,494,0.832464,0.812102,0.816167,0.814002,0.820118,0.869472,0.87023
"adhoc8",80,494,0.833731,0.795145,0.799515,0.797293,0.802214,0.851532,0.849701
"adhoc8",90,494,0.869486,0.810676,0.815614,0.812941,0.818685,0.870472,0.870207
"adhoc8",100,494,0.844855,0.837092,0.842763,0.840881,0.845287,0.893414,0.896524
"adhoc8",10,495,0.639472,0.655824,0.649873,0.619485,0.689483,0.682393,0.59126
"adhoc8",20,495,0.600676,0.650594,0.659581,0.639689,0.677902,0.675411,0.61827
